"path","functional_area","disposition","v2_destination_or_replacement","reason","required_invariant_to_preserve","migration_milestone","inspection_basis","source_lines","internal_imports","inbound_imports"
"src/ai4s_agent/oled_inverse_design.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","2686","13","0"
"src/ai4s_agent/oled_llm_context_request.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","577","6","0"
"src/ai4s_agent/oled_material_registry_adjudication.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","204","6","0"
"src/ai4s_agent/oled_material_registry_entry_adjudication.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","154","6","0"
"src/ai4s_agent/oled_material_registry_entry_proposal_request.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","214","7","0"
"src/ai4s_agent/oled_material_registry_resolution_request.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","227","6","0"
"src/ai4s_agent/oled_material_registry_successor_postwrite_verifier.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","169","7","0"
"src/ai4s_agent/oled_material_registry_successor_preflight.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","154","7","0"
"src/ai4s_agent/oled_material_registry_successor_writer.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","530","7","0"
"src/ai4s_agent/oled_observation_materialization_candidate.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","227","9","0"
"src/ai4s_agent/oled_observation_staging_preflight.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","173","7","0"
"src/ai4s_agent/oled_real_paper_vertical_run.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","432","18","0"
"src/ai4s_agent/oled_real_phase1_execution.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","641","5","0"
"src/ai4s_agent/oled_registry_candidate_screening.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1024","11","0"
"src/ai4s_agent/oled_review_adjudication_bridge.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1022","5","0"
"src/ai4s_agent/oled_review_packet_generator.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1425","2","0"
"src/ai4s_agent/oled_reviewed_evidence_facet_adjudication.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","153","6","0"
"src/ai4s_agent/oled_reviewed_evidence_facet_review_request.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","137","6","0"
"src/ai4s_agent/oled_reviewed_evidence_ledger_postwrite_verifier.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","167","7","0"
"src/ai4s_agent/oled_reviewed_evidence_ledger_writer.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","507","6","0"
"src/ai4s_agent/oled_reviewed_evidence_staging_preflight.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","158","6","0"
"src/ai4s_agent/oled_scientific_agent_source_evidence.py","scientific evidence projection","MIGRATE","src/molly/evidence/","Retain source-backed evidence packaging without v1 trajectory or publication authority.","Evidence packets identify exact source locators, input artifact digests, and claim boundaries.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1162","2","0"
"src/ai4s_agent/oled_scientific_agent_trajectory_audit_metrics.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1089","7","0"
"src/ai4s_agent/oled_scientific_agent_trajectory_failure_attribution.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1477","8","0"
"src/ai4s_agent/oled_scientific_agent_trajectory_inspection.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","872","2","0"
